SYMBOL,Z,N,A,EPorc,MAE,MSE
Pt,78,114,192,0.2347694883074883,0.01864654853157166,0.00034769377214025727
Pt,78,115,193,0.2501930658738319,0.01984978618616484,0.00039401401163646055
Pt,78,116,194,0.29940785102371265,0.02376083340068824,0.0005645772038952619
Pt,78,117,195,0.32529864661346314,0.025784969632098864,0.0006648646589282606
Pt,78,118,196,0.36725606768091174,0.02911066127977957,0.0008474306001460576
Pt,78,119,197,0.39633615048611803,0.031373856320342064,0.0009843188604094677
Pt,78,120,198,0.4346379387073487,0.034397903641862904,0.0011832157749548853
Pt,78,121,199,0.46425478612216803,0.03668681107053473,0.0013459221065251097
Pt,78,122,200,0.5042592549889546,0.03983244001045794,0.0015866232771867303
Pt,78,123,201,0.530555389773464,0.04183871572392217,0.0017504781334271723
Pt,78,124,202,0.5726275011344062,0.045131985232056415,0.0020368960909865584
Au,79,92,171,0.4490039013665262,0.034816242497131,0.0012121707416190308
Au,79,93,172,0.3808674710980589,0.029578772242151885,0.0008749037673530948
Au,79,94,173,0.32585687114515927,0.02537849823671845,0.0006440681727511215
Au,79,96,175,0.2247983960815935,0.01757382569937249,0.00030883934971192504
Au,79,97,176,0.18141542190476903,0.014196452855022024,0.00020153927366486297
Au,79,98,177,0.16168539813733857,0.012682379989099601,0.000160842762187914
Au,79,99,178,0.12513052836496522,0.009821988936431048,9.64714666673739e-05
Au,79,100,179,0.1135238174952819,0.008929371846816636,7.973368157872154e-05
Au,79,101,180,0.09934199794681094,0.007818532536755463,6.11294510283038e-05
Au,79,102,181,0.08730788534991588,0.006883210408747509,4.7378585531090044e-05
Au,79,103,182,0.08792806410335059,0.0069351011361638015,4.8095627768820454e-05
Au,79,104,183,0.08007019419442107,0.00632439585365141,3.999798291368315e-05
Au,79,105,184,0.08710805584669146,0.006881706011273359,4.735787762559588e-05
Au,79,106,185,0.08300900779424618,0.006565548496171303,4.310642705557726e-05
Au,79,107,186,0.09776224391434371,0.007732544667162777,5.979224702966751e-05
Au,79,108,187,0.10466729486454708,0.00828696221114189,6.867374268889369e-05
Au,79,109,188,0.10968391869822451,0.008681212013472717,7.536344202286302e-05
Au,79,110,189,0.13468174651381107,0.010669471258287544,0.00011383761693142398
Au,79,111,190,0.15746029161843442,0.012469019896481193,0.00015547645717884384
Au,79,112,191,0.18973910656032242,0.015036220634807584,0.0002260879309786134
Au,79,113,192,0.21681428826270752,0.017171915599566212,0.0002948746853586254
Au,79,114,193,0.24987404388111767,0.01980043102956408,0.0003920570689565241
Au,79,115,194,0.28760878476230173,0.02277509081990825,0.0005187047618550691
Au,79,116,195,0.3242068608314093,0.025681650299976155,0.0006595471621302654
Au,79,117,196,0.367295071477105,0.029070873431444433,0.0008451156820670618
Au,79,118,197,0.4018023139664174,0.031805284151993796,0.0010115760999890677
Au,79,119,198,0.4561963347151652,0.03607859506347477,0.0013016650217541862
Au,79,120,199,0.47954720101309156,0.03791749938529332,0.0014377367596337192
Au,79,121,200,0.534136526833953,0.042188728170375,0.0017798887846337931
Au,79,122,201,0.5545436620317703,0.043782193677904147,0.0019168804832495098
Au,79,123,202,0.6150880094802861,0.048505286848406826,0.002352762852246228
Au,79,124,203,0.6309513795154704,0.04972442643525188,0.0024725185843147758
Hg,80,92,172,0.5741934011700695,0.044291018941032156,0.0019616943588348693
Hg,80,94,174,0.4271598026065023,0.03310396673558813,0.0010958726136309255
Hg,80,95,175,0.3414600669016249,0.026494615266679844,0.0007019646381293846
Hg,80,96,176,0.3226846348938507,0.025113460913415153,0.0006306859190496306
Hg,80,97,177,0.2479581382355226,0.019315677868627645,0.0003730954115245918
Hg,80,98,178,0.24371899664946273,0.019037769922710446,0.0003624366836300585
Hg,80,99,179,0.1757024601478638,0.013733366558329685,0.00018860535702544813
Hg,80,100,180,0.18809216493396974,0.014739111014621109,0.0002172413935013253
Hg,80,101,181,0.13707997532501362,0.010746630312920225,0.00011549006308257585
Hg,80,102,182,0.15177617952968386,0.01192501283897407,0.0001422059312096964
Hg,80,103,183,0.11784977348908138,0.00926227154487691,8.57896741710365e-05
Hg,80,104,184,0.1354769810561514,0.01066792542585393,0.00011380463289158076
Hg,80,105,185,0.10300316485377736,0.008111024490648155,6.578871828789417e-05
Hg,80,106,186,0.13553893677232864,0.010691664411531576,0.00011431168788881085
Hg,80,107,187,0.11227174401785155,0.00885486178487227,7.840857722919132e-05
Hg,80,108,188,0.15222466010158964,0.012024277657809002,0.00014458325319208472
Hg,80,109,189,0.14424888582061876,0.01139121796015452,0.00012975984661574692
Hg,80,110,190,0.1865055155460089,0.014747023566182627,0.00021747470406154574
Hg,80,111,191,0.18893721151553386,0.014933219701639189,0.00022300105065742483
Hg,80,112,192,0.23334170895275833,0.018462151417920403,0.00034085103497822033
Hg,80,113,193,0.24752883779356905,0.019574513659929238,0.00038316158502275634
Hg,80,114,194,0.2949900520908606,0.0233472749930419,0.0005450952496007196
Hg,80,115,195,0.3166433589282611,0.02504458349820471,0.0006272311625985476
Hg,80,116,196,0.3656492120880491,0.028938831546732935,0.0008374559712901853
Hg,80,117,197,0.4007193124233347,0.03169144863147544,0.0010043479163614464
Hg,80,118,198,0.44485979014201177,0.035195318962493616,0.0012387104768716627
Hg,80,119,199,0.49196158478158647,0.038890937817652294,0.0015125050443364973
Hg,80,120,200,0.5270447103582921,0.04166760456624896,0.0017361892702892913
Hg,80,121,201,0.5659510966552422,0.044696331390663424,0.0019977620397840044
Hg,80,122,202,0.6030632045464651,0.047622999683543554,0.0022679500988587896
Hg,80,123,203,0.6456542319550945,0.05092586649293018,0.002593443878055749
Hg,80,124,204,0.6849760052712655,0.05401409455974804,0.0029175224111094027
Hg,80,125,205,0.7250595518638453,0.05709650017497658,0.003260010332231101
Hg,80,126,206,0.7353740208212735,0.05786784874786388,0.0033486879187056514
Hg,80,127,207,0.666993489117225,0.052349725690125304,0.0027404937798313654
Hg,80,128,208,0.5806551076257856,0.04548963250528004,0.0020693066654654305
Tl,81,95,176,0.41744081707569747,0.03217608061921062,0.0010353001640139414
Tl,81,96,177,0.3841268447554118,0.02970132336641651,0.0008821686097164394
Tl,81,98,179,0.28982374808085354,0.022500449872479678,0.0005062702444639707
Tl,81,99,180,0.23606328009713176,0.018345494929085326,0.0003365571841930954
Tl,81,100,181,0.23373287066012502,0.018212274322081612,0.00033168693598275325
Tl,81,101,182,0.16999035102282897,0.013253054801283248,0.00017564346156581696
Tl,81,102,183,0.1883598010514395,0.014721588185588885,0.00021672515870607025
Tl,81,103,184,0.13877973445963124,0.010850733211327679,0.00011773841122340948
Tl,81,104,185,0.1596939191537626,0.012512937763895948,0.00015657361148313333
Tl,81,105,186,0.1270521808966108,0.009957735133172996,9.915648898242782e-05
Tl,81,106,187,0.15434112978169873,0.012119583196712469,0.00014688429686203524
Tl,81,107,188,0.13295667032515765,0.010441158718366594,0.00010901779538212274
Tl,81,108,189,0.16754799039051071,0.013179777973883589,0.00017370654744086698
Tl,81,109,190,0.16233250486187914,0.01276913083714959,0.00016305070233624456
Tl,81,110,191,0.19771325099496107,0.015574158476520772,0.0002425544122517838
Tl,81,111,192,0.20614669101690042,0.016236147810988477,0.00026361249574026593
Tl,81,112,193,0.24481408614749545,0.019304434077256794,0.00037266117504315335
Tl,81,113,194,0.2678411341591205,0.02111531232591357,0.00044585641462087757
Tl,81,114,195,0.3040209379224796,0.02398946922678391,0.0005754946337828122
Tl,81,115,196,0.3412166434826433,0.026916158366177,0.0007244795811931202
Tl,81,116,197,0.37596727918550954,0.029677249758785607,0.0008807391532453403
Tl,81,117,198,0.4232735398415617,0.03339755677012768,0.001115396798213901
Tl,81,118,199,0.4580616722736413,0.036158826367609365,0.0013074607242829221
Tl,81,119,200,0.5133652192164121,0.04050299469503038,0.0016404925792656592
Tl,81,120,201,0.5431650371662944,0.04286262886219827,0.0018372049529785522
Tl,81,121,202,0.6056338684333284,0.04776162289296604,0.0022811726213698975
Tl,81,122,203,0.6327391584034378,0.049898145383449055,0.0024898249127078185
Tl,81,123,204,0.7000380538684411,0.05516316525388998,0.0030429748008279746
Tl,81,124,205,0.7268227120504089,0.05726196129775296,0.003278932211665358
Tl,81,125,206,0.8021699238500912,0.06314458557092095,0.003987238686923358
Tl,81,126,207,0.8045071674357809,0.06328895295318748,0.004005491565910778
Tl,81,127,208,0.7316358402060898,0.05741280693273865,0.003296230399895923
Tl,81,128,209,0.6377466400903149,0.04995723191215529,0.0024957250203248666
Tl,81,129,210,0.5758669870432852,0.044995879554245555,0.0020246291768601732
Tl,81,130,211,0.49637013579435013,0.03871583566022618,0.0014989159308696413
Tl,81,132,213,0.3718758272128801,0.028877761139771252,0.0008339250884456826
Pb,82,96,178,0.4619779029888026,0.03552996241313,0.0012623782290784307
Pb,82,97,179,0.38126420641463865,0.029362921789267027,0.0008621811760026124
Pb,82,98,180,0.36638191031008527,0.028305564680152884,0.0008012049918623184
Pb,82,99,181,0.2947651269923444,0.022797342436237322,0.0005197188221550671
Pb,82,100,182,0.29333799801956073,0.022752261968438603,0.0005176654246804576
Pb,82,101,183,0.2249387159943637,0.01746014577578414,0.0003048566905116328
Pb,82,102,184,0.23792189804804167,0.018516810370766024,0.00034287226630690815
Pb,82,103,185,0.18176332473795329,0.014153788315916849,0.0002003297236917843
Pb,82,104,186,0.2014087281810891,0.015720640052384383,0.00024713852365663204
Pb,82,105,187,0.16170181893407073,0.01262632644666617,0.00015942411953778153
Pb,82,106,188,0.18783853992925942,0.014698029706316618,0.00021603207724776575
Pb,82,107,189,0.15708382577417396,0.012293851299480352,0.00015113877977373472
Pb,82,108,190,0.19287144526095892,0.015123299598561957,0.00022871419074786423
Pb,82,109,191,0.1775440996730996,0.013922436959451723,0.00019383425088990733
Pb,82,110,192,0.2177578488418424,0.017104112954414497,0.0002925506799573698
Pb,82,111,193,0.2140320796238496,0.016810292281544292,0.0002825859265909476
Pb,82,112,194,0.2596680323033205,0.02042397641269922,0.00041713881250649405
Pb,82,113,195,0.26969904616519796,0.021209307485714035,0.0004498347240235654
Pb,82,114,196,0.31421911563505445,0.024739531149243987,0.0006120444014844135
Pb,82,115,197,0.33785077015695286,0.026593187533927143,0.0007071976232146179
Pb,82,116,198,0.3856713375418588,0.030386927055165103,0.0009233653358559249
Pb,82,117,199,0.41553148228915865,0.032726165035169785,0.0010710018779091694
Pb,82,118,200,0.46497026184086016,0.03664807305976936,0.0013430812589941927
Pb,82,119,201,0.5058606528406635,0.03985108609251231,0.0015881090627528282
Pb,82,120,202,0.5533141916178324,0.04361305732117593,0.0019020987689001773
Pb,82,121,203,0.6025170891705586,0.04746266310680891,0.0022527043891904398
Pb,82,122,204,0.6476493412843277,0.051034331577549,0.002604502999567215
Pb,82,123,205,0.7037459687847798,0.055415289092508146,0.0030708542652062524
Pb,82,124,206,0.7483980351004689,0.05893905446504899,0.003473812141234011
Pb,82,125,207,0.8223901812170894,0.06472100854850282,0.004188808947535375
Pb,82,126,208,0.8411030745490907,0.06617338907170467,0.0043789174212352025
Pb,82,127,209,0.762717786107961,0.059863040366749054,0.0035835836019510268
Pb,82,128,210,0.6679310896171058,0.05233885041410158,0.002739355262669701
Pb,82,129,211,0.6014686087064365,0.04701684865860223,0.002210584057785906
Pb,82,130,212,0.5215892907604047,0.04070649890144029,0.0016570190528129595
Pb,82,131,213,0.46584394214705366,0.036266757737855926,0.0013152777168163327
Pb,82,132,214,0.3990246789802061,0.031013776192946985,0.0009618543137462052
Pb,82,133,215,0.34915674275631636,0.02706920782438793,0.0007327420122399048
Bi,83,103,186,0.17061500809201444,0.013204095948875505,0.00017434814982711052
Bi,83,104,187,0.17768137953612673,0.013784891534726285,0.0001900232346241684
Bi,83,105,188,0.15315461751792697,0.011891216110483604,0.00014140102058622482
Bi,83,106,189,0.1635475915754654,0.012725637936939371,0.00016194186090207053
Bi,83,107,190,0.14754648758083055,0.011486971961240933,0.00013195052483833537
Bi,83,108,191,0.1697042678988265,0.013238055150432082,0.00017524610416588137
Bi,83,109,192,0.1639977048637648,0.012797738672555958,0.00016378211513103433
Bi,83,110,193,0.1922202640191773,0.015026188272792673,0.00022578633400941207
Bi,83,111,194,0.20089270896504552,0.015708193659222935,0.00024674734803565164
Bi,83,112,195,0.23060090103152064,0.018057798274996983,0.00032608407854048404
Bi,83,113,196,0.2525960541261169,0.019783072636467836,0.00039136996293976246
Bi,83,114,197,0.28444020316907376,0.02230476195689679,0.0004975024059538304
Bi,83,115,198,0.30956962163645996,0.02427401124882156,0.0005892276221079155
Bi,83,116,199,0.34726763812010614,0.027258853820329776,0.0007430451115981072
Bi,83,117,200,0.3863932870689445,0.030326065157414206,0.0009196702279317319
Bi,83,118,201,0.4220667890714074,0.03315280308160151,0.0010991083521674468
Bi,83,119,202,0.46559316281863444,0.036561102123673805,0.0013367141884977052
Bi,83,120,203,0.5037345154543089,0.03958081966300764,0.001566641285195532
Bi,83,121,204,0.5540866443702348,0.043519160213730146,0.0018939173057083128
Bi,83,122,205,0.5897134512072139,0.046335683559236784,0.002146995570901726
Bi,83,123,206,0.6488037541382414,0.05095266677587329,0.0025961742515731817
Bi,83,124,207,0.6790305746699191,0.05333449247606925,0.0028445680876798877
Bi,83,125,208,0.7468523338256061,0.058626813319788695,0.0034371032400333534
Bi,83,126,209,0.7564699565320602,0.059367663091071776,0.003524519420895006
Bi,83,127,210,0.7037035874360354,0.05511788185624855,0.0030379809003193733
Bi,83,128,211,0.5918710532483662,0.046282981694797165,0.0021421143945609296
Bi,83,129,212,0.5406987165256993,0.04219241864447021,0.0017802001910702373
Bi,83,130,213,0.45030038024670915,0.03508300034020362,0.0012308169128707272
Bi,83,131,214,0.39918916330123605,0.031030951645709237,0.0009629199600383448
Bi,83,132,215,0.3300091030426163,0.025614374962469988,0.0006560962047180094
Bi,83,133,216,0.28291663242170945,0.021907648299908544,0.00047994505403248575
Bi,83,134,217,0.22930015840585366,0.01772914223400157,0.00031432248435345824
Bi,83,135,218,0.1840234286348072,0.014193410530305428,0.00020145290248178502
Po,84,102,186,0.28157523660933664,0.021669886042933406,0.00046958396111372006
Po,84,103,187,0.24007508448281928,0.01849727846089788,0.00034214931045999667
Po,84,104,188,0.23653346151051835,0.018271392442044565,0.00033384378177120323
Po,84,105,189,0.19708417459668262,0.015236837886264176,0.00023216122877229537
Po,84,106,190,0.20697082287287788,0.01603910581436363,0.00025725291532435323
Po,84,107,191,0.17042398609913645,0.013214313049460635,0.00017461806936914563
Po,84,108,192,0.19803662083656923,0.015389533141058287,0.00023683773029973136
Po,84,109,193,0.17161700724647067,0.013341422051007079,0.00017799354234309794
Po,84,110,194,0.20388928999769884,0.015881537659658385,0.00025222323843514754
Po,84,111,195,0.19305522404567702,0.015041541594630559,0.0002262479735430012
Po,84,112,196,0.228391334108542,0.017825360087313058,0.0003177434622423734
Po,84,113,197,0.22925864238342594,0.017895273027698444,0.0003202407967358714
Po,84,114,198,0.27033658770997565,0.02113372791988244,0.00044663445579161854
Po,84,115,199,0.28369099998627123,0.022177992723088735,0.0004918633612253769
Po,84,116,200,0.3228698428979054,0.025272445491016704,0.0006386965010964106
Po,84,117,201,0.34598435654699006,0.02707867982946688,0.0007332549013067764
Po,84,118,202,0.3886064423957032,0.03044655814496,0.0009269929028744301
Po,84,119,203,0.4190704498968688,0.032825215052046275,0.0010774947432130853
Po,84,120,204,0.4576949584956945,0.035879084479428336,0.0012873087030819553
Po,84,121,205,0.4960792393843044,0.03887384469794508,0.0015111758015999529
Po,84,122,206,0.5318856403678565,0.041703011157769865,0.0017391411396250778
Po,84,123,207,0.5753487791884704,0.045088204735887594,0.0020329462063053165
Po,84,124,208,0.6090199297904305,0.04774324527938134,0.0022794174698071686
Po,84,125,209,0.6668263575994952,0.05224710008512545,0.002729759467305116
Po,84,126,210,0.674133085149172,0.05281391973932692,0.0027893101182320658
Po,84,127,211,0.6037656694606006,0.047207134768809667,0.0022285135730805584
Po,84,128,212,0.5304795659204169,0.04143174740756628,0.001716589693244375
Po,84,129,213,0.46668946550350676,0.036373888946815036,0.001323059797115233
Po,84,130,214,0.4047585046293764,0.03151092031953784,0.0009929380993842626
Po,84,131,215,0.34587702981863433,0.026868339186900236,0.0007219076506623189
Po,84,132,216,0.29339833801980697,0.022764250396940078,0.0005182110961345865
Po,84,133,217,0.24116324868173125,0.018669318644433552,0.00034854345864739425
Po,84,134,218,0.1969771638206162,0.015229348513940089,0.00023193305615904918
Po,84,135,219,0.14780656591832664,0.011400814103210699,0.00012997856221596798
Po,84,136,220,0.11368406966015766,0.008757338992974262,7.669098623786745e-05
Po,84,137,221,0.0692915606007515,0.005324697086134478,2.8352399059089e-05
Po,84,138,222,0.043373788326306006,0.0033285068583452926,1.107895790605165e-05
At,85,106,191,0.20406422398800886,0.015718910656536522,0.00024708415222817745
At,85,107,192,0.17778302491247117,0.013706588184272839,0.0001878705596532478
At,85,108,193,0.18673079330971312,0.01442889361618338,0.0002081929709871375
At,85,109,194,0.16795328317985467,0.012986534819830808,0.000168650086626678
At,85,110,195,0.18732919754425947,0.01451443744461578,0.00021066889433366464
At,85,111,196,0.18038849409088606,0.013983716242313982,0.00019554431994555586
At,85,112,197,0.20426841621970182,0.015863520746326465,0.0002516512904691302
At,85,113,198,0.21560967317062227,0.01675145849955939,0.00028061136186246057
At,85,114,199,0.24198817780718582,0.018830281743449362,0.00035457951053768233
At,85,115,200,0.26397190167158074,0.020546939557523736,0.0004221767251805337
At,85,116,201,0.29294157528674575,0.022832316336108605,0.0005213146692721319
At,85,117,202,0.3138357127100076,0.02446212454053054,0.0005983955370364264
At,85,118,203,0.3496639882561921,0.02728654927392249,0.0007445557712781999
At,85,119,204,0.3854868947714425,0.030081671057648585,0.0009049069336205725
At,85,120,205,0.4133387832771605,0.03228287250862838,0.001042183857408354
At,85,121,206,0.45295038276325916,0.0353703989563634,0.0012510651223323133
At,85,122,207,0.48089214483661663,0.03757674532795896,0.0014120117894422855
At,85,123,208,0.526422599869991,0.04112181934809467,0.001691004026497333
At,85,124,209,0.5506505887068048,0.04303215134891225,0.0018517660497156905
At,85,125,210,0.6049878670495072,0.047259618204698484,0.002233471512853868
At,85,126,211,0.60305556329115,0.047106807880643586,0.0022190513487038645
At,85,127,212,0.5482614278899756,0.042755290235715115,0.0018280148431402362
At,85,128,213,0.4616547745586113,0.03596292355768771,0.0012933318708160896
At,85,129,214,0.41439061292413487,0.03222451912768687,0.0010384196330106568
At,85,130,215,0.3421584742696813,0.026578400497683674,0.0007064113730152718
At,85,131,216,0.29390679104243067,0.022786600563282633,0.0005192291652305924
At,85,132,217,0.2387874969191342,0.01849317755784874,0.0003419976161861203
At,85,133,218,0.1961414707785356,0.015160004742701183,0.00022982574379872236
At,85,134,219,0.14895619314917158,0.01149971155481655,0.00013224336584398126
At,85,135,220,0.10651858056981789,0.00820587540647022,6.73363911865128e-05
At,85,136,221,0.06941855419719331,0.0053413935757387065,2.8530485330942725e-05
At,85,137,222,0.031597499993727136,0.002425862609623408,5.884809400768892e-06
At,85,138,223,0.006503574926235252,0.000498697747834953,2.486994436956544e-07
At,85,139,224,0.02267903912282448,0.0017351132745497821,3.010618075518868e-06
Rn,86,107,193,0.2278978371305337,0.017493102968319185,0.0003060086514602175
Rn,86,108,194,0.24027119044181092,0.01848885873392092,0.0003418378972828839
Rn,86,109,195,0.20485972673690198,0.015774985824951848,0.0002488501777774317
Rn,86,110,196,0.2276638477150542,0.01757101836093966,0.00030874068624047867
Rn,86,111,197,0.20437790602275677,0.015782305112785444,0.00024908115467305356
Rn,86,112,198,0.2304582123160597,0.01783222155664177,0.00031798812564515943
Rn,86,113,199,0.2229543242908336,0.017259020881409626,0.0002978738017849335
Rn,86,114,200,0.2535737883570116,0.0196644218599884,0.0003866894870875897
Rn,86,115,201,0.2550556687101186,0.019784712601530252,0.00039143485272514995
Rn,86,116,202,0.29102231753809826,0.022610402154889186,0.0005112302856058175
Rn,86,117,203,0.30212077142277627,0.023475822328641094,0.0005511142340059237
Rn,86,118,204,0.33581137147402873,0.02612805326538581,0.0006826751674388381
Rn,86,119,205,0.3573674120098835,0.027805766991288117,0.0007731606779738078
Rn,86,120,206,0.389306155929652,0.03032321882602762,0.0009194975999711559
Rn,86,121,207,0.41625346255236373,0.03241781425228307,0.0010509146808955275
Rn,86,122,208,0.443456678872586,0.034564201128315375,0.001194683999638638
Rn,86,123,209,0.47644610779654883,0.03712551688242627,0.0013783040037873178
Rn,86,124,210,0.5012299695742883,0.039079223110999095,0.0015271856789592457
Rn,86,125,211,0.5444973209483732,0.04243780103029149,0.0018009669562866093
Rn,86,126,212,0.5421083561084531,0.04225624208393253,0.0017855899950559103
Rn,86,127,213,0.47637028107724744,0.03707200417282408,0.001374333493389886
Rn,86,128,214,0.41625157942055785,0.03237231115690253,0.0010479665296393163
Rn,86,129,215,0.3578853164896632,0.027785558894816376,0.0007720372830973094
Rn,86,130,216,0.3137668029986199,0.024344084690492984,0.0005926344594178949
Rn,86,131,217,0.25809500316014156,0.01998791897424912,0.000399516904921148
Rn,86,132,218,0.223836644879215,0.017322164399179663,0.0003000573794722073
Rn,86,133,219,0.17310730391789383,0.013370424548832638,0.00017876825261602645
Rn,86,134,220,0.1429068073456607,0.011028483021036983,0.00012162743774530103
Rn,86,135,221,0.09416091834365209,0.00725170340982384,5.2587202344050705e-05
Rn,86,136,222,0.07366460964777881,0.005668122726366853,3.212761524115641e-05
Rn,86,137,223,0.03158701986643695,0.0024253057150191992,5.882107811304789e-06
Rn,86,138,224,0.018042113473888895,0.0013839656718879212,1.915360980964185e-06
Rn,86,139,225,0.012849285997806187,0.0009835303635652437,9.673319760547804e-07
Rn,86,140,226,0.020175814770188597,0.001542725679575696,2.380002522422293e-06
Rn,86,141,227,0.03919612617176076,0.0029906843385374415,8.944192812773134e-06
Rn,86,142,228,0.0400792792050356,0.00305470066012159,9.331196122947277e-06
Rn,86,143,229,0.04380617708564921,0.0033317325484283344,1.1100441774256764e-05
Fr,87,110,197,0.22671046603825787,0.01739722612707606,0.0003026634769166179
Fr,87,111,198,0.19948984083691867,0.015319198522338873,0.0002346778433668295
Fr,87,112,199,0.21260373723011378,0.016360410136970316,0.0002676630198498811
Fr,87,113,200,0.20780303646446233,0.01600151789535964,0.0002560485749555148
Fr,87,114,201,0.22838161468442778,0.017619268625726825,0.00031043862690552165
Fr,87,115,202,0.23736961358119882,0.018322590143534434,0.0003357173095679452
Fr,87,116,203,0.26066725603437924,0.020154034216197658,0.00040618509518766595
Fr,87,117,204,0.278104089038131,0.021510497785650173,0.000462701514986461
Fr,87,118,205,0.3040805566494693,0.023553128145925584,0.0005547498454583919
Fr,87,119,206,0.32195177658596,0.024941482112391,0.0006220775299627203
Fr,87,120,207,0.3494813274055077,0.02710671150886057,0.0007347738088245941
Fr,87,121,208,0.3802012494768927,0.02949182501765435,0.000869767742871943
Fr,87,122,209,0.39815170063370303,0.030911496685673612,0.0009555206273484107
Fr,87,123,210,0.4327148104480965,0.03359218859959512,0.0011284351349107682
Fr,87,124,211,0.45076577756187053,0.03501711421776044,0.00122619828813968
Fr,87,125,212,0.4927085004742892,0.03826790799720481,0.0014644327824825318
Fr,87,126,213,0.4839448021496594,0.037595030792221706,0.0014133863402680982
Fr,87,127,214,0.4257107907768913,0.03302553332043967,0.001090685851099471
Fr,87,128,215,0.35743173679559637,0.027712614378300415,0.0007679889956803829
Fr,87,129,216,0.31449234801145926,0.024349416887013753,0.0005928941027375905
Fr,87,130,217,0.26115573137799336,0.020207642893633526,0.00040834883131661754
Fr,87,131,218,0.23062768479462487,0.017819942300785208,0.000317550343603314
Fr,87,132,219,0.18275264374249503,0.014110653085258384,0.00019911053049251196
Fr,87,133,220,0.1622322845095435,0.012507692198714615,0.00015644236413778643
Fr,87,134,221,0.1178115484497598,0.009075326588387611,8.236155268589512e-05
Fr,87,135,222,0.0999402460920551,0.007686351758370513,5.908000335340548e-05
Fr,87,136,223,0.06007172460369426,0.004615710378629068,2.130478229938409e-05
Fr,87,137,224,0.042598286012731336,0.0032674452988690206,1.0676198781101264e-05
Fr,87,138,225,0.014965129355203171,0.0011467690629931582,1.315079283838206e-06
Fr,87,139,226,0.00652552150302675,0.0004990964727165093,2.4909728907806127e-07
Fr,87,140,227,0.02379794365318539,0.001818333335975808,3.3063361207209108e-06
Fr,87,141,228,0.03060094323715113,0.002333740818144747,5.446346206274914e-06
Fr,87,142,229,0.03996310295396774,0.003044524258321246,9.269127959506534e-06
Fr,87,143,230,0.03925758451069418,0.002985030994834048,8.910410040119947e-06
Fr,87,144,231,0.05193215697643677,0.003943988128964904,1.555504236141608e-05
Fr,87,145,232,0.047421490695671635,0.0035942398540340648,1.2918560128326815e-05
Fr,87,146,233,0.06054383886640128,0.004582708347923514,2.1001215802127864e-05
Ra,88,113,201,0.23646255079596265,0.018135284408701047,0.0003288885405844753
Ra,88,114,202,0.2606572254430854,0.02003298935097053,0.0004013206623360987
Ra,88,115,203,0.25198940358338495,0.01937748493659619,0.00037548692246801226
Ra,88,116,204,0.2790250844025449,0.02149643793542655,0.00046209684391164565
Ra,88,117,205,0.27937824819350093,0.021532155972538547,0.0004636337408257274
Ra,88,118,206,0.30968767064650227,0.023907277469823462,0.0005715579160191285
Ra,88,119,207,0.3188116183670049,0.024617837097689055,0.0006060379033683555
Ra,88,120,208,0.3423162962819019,0.0264679566185011,0.0007005527275588561
Ra,88,121,209,0.36085900538742105,0.027905290758653223,0.000778705252324977
Ra,88,122,210,0.38211021429737835,0.02958056052912017,0.0008750095612169421
Ra,88,123,211,0.4045767805637787,0.031318647443046466,0.0009808576776618408
Ra,88,124,212,0.4222000645232372,0.032709982930542836,0.0010699429833164037
Ra,88,125,213,0.4542106482876204,0.035185303415882885,0.0012380055764677398
Ra,88,126,214,0.4441293747147608,0.034416348705041955,0.001184485058187043
Ra,88,127,215,0.38102634698972426,0.029488866948136128,0.0008695932738848754
Ra,88,128,216,0.32979504476074967,0.025517383044403985,0.000651136837434836
Ra,88,129,217,0.27609281384098616,0.02133344931600245,0.00045511605971844545
Ra,88,130,218,0.2440086061363637,0.018849723630108173,0.0003553120809314584
Ra,88,131,219,0.19946571769884633,0.015386897164090918,0.00023675660433830913
Ra,88,132,220,0.17823688867737356,0.013745072577469486,0.00018892702015990367
Ra,88,133,221,0.15429885079061811,0.011882763111431771,0.00014120005916240367
Ra,88,134,222,0.12236404691569887,0.009417985155841357,8.869844439564815e-05
Ra,88,135,223,0.10206239743872608,0.007843811738660555,6.152538259154913e-05
Ra,88,136,224,0.07315948487238043,0.005618592544352374,3.156858217945209e-05
Ra,88,137,225,0.05406862089713051,0.0041457583307131785,1.718731213667772e-05
Ra,88,138,226,0.03660231572494816,0.0028044561076026042,7.86497405946955e-06
Ra,88,139,227,0.01314589298136242,0.001005437963896405,1.0109054992441486e-06
Ra,88,140,228,0.006168861846742736,0.0004714508805765405,2.2226593279639544e-07
Ra,88,141,229,0.008814295006354212,0.0006723972781870202,4.5211809971331306e-07
Ra,88,142,230,0.01179656204755829,0.0008991238614077801,8.08423718152837e-07
Ra,88,143,231,0.016921421752826717,0.0012873549972658438,1.6572828889853407e-06
Ra,88,144,232,0.024014559529979423,0.0018251089017198296,3.3310225031369626e-06
Ra,88,145,233,0.02308931628768253,0.0017514549565218474,3.067594464724946e-06
Ra,88,146,234,0.03405280934619618,0.0025800260492978566,6.656534415055506e-06
Ac,89,116,205,0.25347939285016924,0.019423750471127654,0.00037728208236463177
Ac,89,117,206,0.2605646477500002,0.019979716243955004,0.00039918906118895943
Ac,89,118,207,0.28131896131350725,0.021608391018770767,0.0004669225624200932
Ac,89,119,208,0.295361557476831,0.02269803032846962,0.0005152005807921267
Ac,89,120,209,0.31145764427522227,0.023969299101360697,0.0005745272994104907
