SYMBOL,Z,N,A,EPorc,MAE,MSE,BEA
Cr,24,34,58,0.726988326159781,0.062840861462403,0.003948973869337,8.6439987
Cr,24,35,59,0.833540858480219,0.071422777832032,0.005101213193244,8.5685995
Cr,24,36,60,0.777520593596538,0.066401717321778,0.004409188063281,8.5401876
Cr,24,37,61,0.940862910580602,0.079598633691406,0.006335942485539,8.4601734
Cr,24,38,62,0.936861282371473,0.078952926855468,0.006233564659045,8.4273871
Cr,24,39,63,1.1019053727756,0.091981989550781,0.00846068640172,8.3475398
Cr,24,40,64,1.23472579155997,0.102526229040528,0.010511627641271,8.3035626
Mn,25,21,46,1.31567375134609,0.104149793273926,0.010847179439002,7.9160805
Mn,25,22,47,1.16136785403892,0.094480894909667,0.008926639502932,8.1353117
Mn,25,23,48,0.849370843530332,0.070278577783203,0.00493907849523,8.2741924
Mn,25,24,49,0.855374125463285,0.072192849121095,0.005211807464221,8.439915
Mn,25,25,50,0.898922918332078,0.076702236743165,0.005883233121404,8.5326823
Mn,25,26,51,0.93774243766716,0.080962433361817,0.006554915615867,8.6337602
Mn,25,27,52,0.919724671002252,0.079743887890626,0.006359087655913,8.6704087
Mn,25,28,53,0.653960805772015,0.057118112597657,0.003262478786719,8.7341798
Mn,25,29,54,0.69457796442261,0.06069206138916,0.003683526315666,8.7379768
Mn,25,30,55,0.548129543691742,0.048043689892579,0.002308196138494,8.7650247
Mn,25,31,56,0.871608241943553,0.076164055041504,0.005800963280365,8.7383358
Mn,25,32,57,0.888219421731329,0.077601195898437,0.006021945604868,8.7367146
Mn,25,33,58,1.31248847116652,0.114142447253418,0.013028498264999,8.6966438
Mn,25,34,59,1.15409920265123,0.100186456201172,0.010037326006149,8.6809224
Mn,25,35,60,0.999212063327063,0.086213407727051,0.007432751671911,8.6281392
Mn,25,36,61,0.954331036761978,0.082062121350099,0.006734191760478,8.5989157
Mn,25,37,62,0.88682287406841,0.075721372875977,0.005733726310223,8.5385002
Mn,25,38,63,0.890603003322658,0.075746693847656,0.00573756162885,8.505102
Mn,25,39,64,0.908760281778768,0.076675899047851,0.005879193494796,8.4374175
Mn,25,40,65,0.952748413042152,0.080037366345215,0.006405980011478,8.4006822
Mn,25,41,66,0.986169679442435,0.082165671545409,0.006751197580508,8.3317986
Fe,26,22,48,1.25469809868651,0.10066098305664,0.010132633509929,8.0227254
Fe,26,23,49,0.939288330522878,0.076658252172852,0.005876487626197,8.1613121
Fe,26,24,50,0.616313122525949,0.051486963427735,0.002650907403009,8.3540268
Fe,26,25,51,0.704439395682709,0.05959907886963,0.003552050202108,8.4604977
Fe,26,26,52,0.865610031591399,0.074525629663086,0.005554069476679,8.6096079
Fe,26,27,53,0.837800342465472,0.072459663452149,0.005250402827599,8.6487985
Fe,26,28,54,0.357129432239232,0.031200200720216,0.000973452524982,8.7363846
Fe,26,29,55,0.452044632041178,0.039538527197266,0.001563295132929,8.7465981
Fe,26,30,56,0.062971984193474,0.005535461779786,3.06413371154719E-05,8.7903563
Fe,26,31,57,0.384456862756248,0.033717954492188,0.001136900455137,8.7702829
Fe,26,32,58,0.181044284708993,0.015917872277832,0.000253378657853,8.7922534
Fe,26,33,59,0.618161017364768,0.054118603735352,0.002928823270264,8.7547746
Fe,26,34,60,0.59068389071048,0.051719418481445,0.002674898248059,8.7558539
Fe,26,35,61,1.12047808157025,0.097523819433594,0.009510895356916,8.7037686
Fe,26,36,62,1.03597225659639,0.090055857214356,0.008110057418612,8.6928831
Fe,26,37,63,1.04655449890536,0.090333873803711,0.008160208756385,8.6315499
Fe,26,38,64,0.884498551800472,0.076176454211426,0.005802852176225,8.6123888
Fe,26,39,65,0.883609864815213,0.075516365173339,0.005702721408993,8.546347
Fe,26,40,66,0.784162410769332,0.066824160278321,0.004465468396903,8.5217245
Fe,26,41,67,0.851011397209749,0.071909917565918,0.005171036244337,8.4499359
Co,27,23,50,0.975331574256704,0.078032755383301,0.00608911091271,8.0006387
Co,27,24,51,0.645325733432157,0.052873182275391,0.002795573403927,8.1932549
Co,27,25,52,0.421168840315801,0.035064667028809,0.001229530873841,8.3255606
Co,27,26,53,0.594788031204787,0.050424093920899,0.002542589247744,8.4776578
Co,27,27,54,0.635844549011432,0.054486917626953,0.002968824192486,8.5692199
Co,27,28,55,0.482425444328897,0.041824454736329,0.001749285013991,8.6696204
Co,27,29,56,0.56900062960286,0.049473686376953,0.002447645643725,8.6948386
Co,27,30,57,0.40150108490222,0.035098761108399,0.001231923031344,8.7418845
Co,27,31,58,0.527646931530212,0.046110917077638,0.002126216673741,8.7389719
Co,27,32,59,0.305547435156418,0.026790514916993,0.000717731689518,8.7680379
Co,27,33,60,0.640023603954014,0.05598138746338,0.003133915742325,8.7467692
Co,27,34,61,0.517107899751353,0.045278748535157,0.00205016506891,8.756151
Co,27,35,62,0.926625588279816,0.080814118969727,0.006530921824853,8.7213347
Co,27,36,63,0.952406563126651,0.083028872692871,0.006893793700649,8.7177972
Co,27,37,64,1.15865859232596,0.100519684558105,0.010104206983661,8.6755223
Co,27,38,65,1.16458837224329,0.100817073779297,0.01016408236542,8.6568848
Co,27,39,66,1.04756241660722,0.090152612939454,0.008127493619811,8.6059419
Co,27,40,67,0.944858163651818,0.081085291760253,0.006574824539845,8.5817422
Co,27,41,68,0.892590386128068,0.076049862158204,0.005783581534282,8.5201301
Co,27,42,69,0.794626406198261,0.067506740979004,0.004557160077606,8.4954062
Co,27,43,70,0.735924372721456,0.062069318725586,0.003852600327058,8.434198
Co,27,44,71,0.765151431904277,0.064263036523437,0.004129737863213,8.3987344
Ni,28,24,52,0.488556468280634,0.03949440510254,0.001559808034404,8.0838977
Ni,28,25,53,0.252331656528759,0.020734281213379,0.000429910417435,8.2170749
Ni,28,26,54,0.144774748339569,0.012150992114258,0.000147646609361,8.3930328
Ni,28,27,55,0.183371493494495,0.015581667175294,0.000242788351962,8.4973225
Ni,28,28,56,0.221450101117926,0.019139447485351,0.000366318450045,8.6427811
Ni,28,29,57,0.288856149889799,0.025046533044433,0.000627328817546,8.6709364
Ni,28,30,58,0.01831814287404,0.001599551611328,2.55856535730153E-06,8.7320621
Ni,28,31,59,0.247486035662183,0.021621843212891,0.000467504103923,8.7365912
Ni,28,32,60,0.048047885566004,0.004218977636718,1.77997722991273E-05,8.7807769
Ni,28,33,61,0.223874953832771,0.019622702612304,0.000385050457811,8.7650281
Ni,28,34,62,0.013975943768246,0.001229122131347,1.51074121376744E-06,8.7945555
Ni,28,35,63,0.348593716159343,0.030548994628907,0.000933241072837,8.7634955
Ni,28,36,64,0.173799492091336,0.015255187329101,0.000232720740446,8.7774637
Ni,28,37,65,0.654660140161891,0.057192696740723,0.003271004560476,8.7362424
Ni,28,38,66,0.586313855972658,0.051240949865722,0.002625634943141,8.7395086
Ni,28,39,67,0.775669217828806,0.067450259887695,0.004549537558918,8.6957505
Ni,28,40,68,0.718784838226122,0.062408254223632,0.003894790195241,8.6824667
Ni,28,41,69,0.951832972278785,0.082077507128906,0.006736717176496,8.6230998
Ni,28,42,70,0.828365375836914,0.071274973278809,0.005080121815895,8.6042917
Ni,28,43,71,0.790523093208924,0.067535624230956,0.004561060540265,8.5431564
Ni,28,44,72,0.672070622022498,0.057261840441894,0.003278918370793,8.5202118
Ni,28,45,73,0.629251891873551,0.053219940881348,0.002832362107414,8.4576529
Cu,29,26,55,0.344839698059957,0.028394090393066,0.00080622436925,8.233997
Cu,29,27,56,0.21768925331867,0.018190093762208,0.000330879511078,8.3559907
Cu,29,28,57,0.063847184860739,0.00542909506836,2.94750732612882E-05,8.5032646
Cu,29,29,58,0.514525093441727,0.044099789343262,0.00194479142012,8.5709696
Cu,29,30,59,0.471643523046954,0.040759445996093,0.001661332437908,8.6420027
Cu,29,31,60,0.516872865363515,0.044790159313966,0.00200615837137,8.6656047
Cu,29,32,61,0.33446499194774,0.029150345874024,0.000849742664575,8.7155148
Cu,29,33,62,0.550741688330593,0.048014122460938,0.002305355955694,8.7180839
Cu,29,34,63,0.278237296506911,0.024351718835449,0.000593006210241,8.7521404
Cu,29,35,64,0.52068237548229,0.045502816015626,0.002070506265352,8.7390736
Cu,29,36,65,0.335841362035334,0.029409952832031,0.000864945325582,8.7570967
Cu,29,37,66,0.638438598757288,0.055745093872071,0.003107515490806,8.731473
Cu,29,38,67,0.55429015854153,0.048430879223632,0.002345550062374,8.7374597
Cu,29,39,68,0.905296442180435,0.078777912341309,0.006205959472855,8.7018913
Cu,29,40,69,0.772324790209938,0.067155219140625,0.004509823457825,8.6952044
Cu,29,41,70,1.0172209447309,0.08795772692871,0.007736561726466,8.6468655
Cu,29,42,71,0.943718747441331,0.081490333728027,0.006640674491105,8.6350233
Cu,29,43,72,0.979742444977406,0.084125835852051,0.007077156257806,8.5865256
Cu,29,44,73,0.846187739586044,0.07250618795166,0.005257147291281,8.5685699
Cu,29,45,74,0.666131678320035,0.056764832629394,0.003222246223443,8.5215633
Cu,29,46,75,0.589463838104604,0.05007542520752,0.002507548209714,8.4950801
Cu,29,47,76,0.414488380300502,0.034997748339844,0.001224842388859,8.4436018
Cu,29,48,77,0.406300290242657,0.034174933569336,0.001167926084469,8.4112501
Cu,29,49,78,0.289641655212618,0.024198603027344,0.000585572388475,8.3546695
Cu,29,50,79,0.378872216437666,0.031525722229004,0.00099387116206,8.320938
Zn,30,28,58,0.070751282907046,0.005940240002442,3.52864512866092E-05,8.3959467
Zn,30,29,59,0.534859875548027,0.045322850231933,0.002054160753146,8.4737802
Zn,30,30,60,0.628037277030976,0.053904768579102,0.002905724075567,8.5830524
Zn,30,31,61,0.644862126562313,0.055524626879883,0.00308298419015,8.6103098
Zn,30,32,62,0.27788334378274,0.024118454382324,0.000581699841792,8.6793451
Zn,30,33,63,0.4856962776097,0.04218897067871,0.001779909246929,8.6862866
Zn,30,34,64,0.178433175846806,0.015587753979492,0.000242978074125,8.7359057
Zn,30,35,65,0.493602739799748,0.043063216003418,0.001854440572557,8.724266
Zn,30,36,66,0.198805246382904,0.017414610961915,0.000303268674955,8.7596335
Zn,30,37,67,0.513957055435226,0.044889797631836,0.002015093931427,8.7341534
Zn,30,38,68,0.251617429235656,0.022030821960449,0.000485357116253,8.755682
Zn,30,39,69,0.638483089321503,0.055693163000488,0.003101728404999,8.7227311
Zn,30,40,70,0.541642272143115,0.047284333654785,0.002235808209177,8.7298086
Zn,30,41,71,0.870435305961787,0.075632486706542,0.005720273045415,8.6890417
Zn,30,42,72,0.627830261261598,0.05456978392334,0.00297786131744,8.6918053
Zn,30,43,73,0.815282535838661,0.070508450500489,0.00497144159198,8.6483455
Zn,30,44,74,0.668792035320852,0.057802055065919,0.003341077569843,8.6427547
Zn,30,45,75,0.863792296276534,0.074221336645508,0.005508806813446,8.5924981
Zn,30,46,76,0.63974797611039,0.054904921020508,0.003014550352268,8.5822735
Zn,30,47,77,0.618991832281258,0.052800026196289,0.002787842766329,8.5300037
Zn,30,48,78,0.536480999966175,0.045640477294922,0.002083053167708,8.50738
Zn,30,49,79,0.425106341452421,0.035923962097169,0.001290531052759,8.4505825
Zn,30,50,80,0.434476695113674,0.03659834296875,0.001339438708058,8.4235457
Zn,30,51,81,0.41825968390995,0.034932740124512,0.001220296332607,8.3519262
Zn,30,52,82,0.633768172757969,0.052609840698242,0.002767795338294,8.3011175
Ga,31,30,61,0.810422046312453,0.068451741381836,0.004685640898206,8.4464313
Ga,31,31,62,0.852145092959012,0.072591214501953,0.005269484422869,8.5186449
Ga,31,32,63,0.756962972909862,0.064977146740724,0.004222029598566,8.5839267
Ga,31,33,64,0.75321210105848,0.064863852062988,0.004207319304449,8.6116317
Ga,31,34,65,0.578676622282691,0.050125895483399,0.002512605398013,8.6621601
Ga,31,35,66,0.741939621780542,0.064321439794922,0.004137247617292,8.6693631
Ga,31,36,67,0.564501613793951,0.049154164306641,0.002416131868684,8.707533
Ga,31,37,68,0.74721486151241,0.065016805236816,0.004227184963202,8.7012195
Ga,31,38,69,0.538783749239759,0.047006618151855,0.002209622150074,8.7245798
Ga,31,39,70,0.723540247356149,0.063015151843262,0.003970909361829,8.7092808
Ga,31,40,71,0.612046632077185,0.053355807800292,0.002846842226022,8.717605
Ga,31,41,72,0.973651728963065,0.084581995166015,0.007154113906264,8.6870893
Ga,31,42,73,0.840838075546437,0.073101402832032,0.005343815096011,8.693874
Ga,31,43,74,0.880718427991362,0.076298113500977,0.005821402123808,8.6631676
Ga,31,44,75,0.697691587413134,0.060425369506836,0.003651225280038,8.6607565
Ga,31,45,76,0.801702762641286,0.069143072827149,0.00478076451998,8.6245272
Ga,31,46,77,0.719793075866824,0.061998589855957,0.003843825144127,8.6133907
Ga,31,47,78,0.709840855207234,0.060883790515137,0.003706835947491,8.5771043
Ga,31,48,79,0.612478900733303,0.052404138793945,0.002746193762735,8.5560725
Ga,31,49,80,0.536842594310589,0.045677007873536,0.002086389048279,8.5084545
Ga,31,50,81,0.553865717029474,0.046986409399414,0.002207722668249,8.4833576
Ga,31,51,82,0.475177579222878,0.040014938684083,0.001601195317891,8.4210494
Ga,31,52,83,0.661605000996785,0.055393378881837,0.003068426423947,8.3725756
Ga,31,53,84,0.649640709249201,0.053969064331055,0.00291265990477,8.307525
Ga,31,54,85,0.90664972841535,0.074830958203124,0.005599672305598,8.2535687
Ge,32,31,63,1.08407744697984,0.091265409069825,0.008329374892683,8.4187167
Ge,32,32,64,0.869523462990808,0.074160128405762,0.005499724645159,8.5288243
Ge,32,33,65,0.899124062641827,0.076920588647461,0.005916776957872,8.5550584
Ge,32,34,66,0.511623413138466,0.044129761828613,0.00194743587905,8.6254383
Ge,32,35,67,0.729920662092382,0.063014696008301,0.003970851913019,8.6330884
Ge,32,36,68,0.356260584983634,0.03095240805664,0.000958051564505,8.6881371
Ge,32,37,69,0.685520032722386,0.059509747253419,0.003541410018166,8.680964
Ge,32,38,70,0.424343381142135,0.037009968554688,0.001369737772419,8.7217028
Ge,32,39,71,0.698778653403625,0.060816884997559,0.003698693500806,8.7033118
Ge,32,40,72,0.355582892407649,0.031048594628906,0.00096401522843,8.7317459
Ge,32,41,73,0.671462740562815,0.058451167297363,0.003416538958424,8.70505
Ge,32,42,74,0.423646047310916,0.036963969580079,0.001366335047117,8.7252011
Ge,32,43,75,0.773518423004363,0.067262142248536,0.004524195779862,8.6956096
Ge,32,44,76,0.525673758095306,0.045761143334961,0.002094082239323,8.7052364
Ge,32,45,77,0.605118449959596,0.052469998095703,0.002753100700163,8.6710293
Ge,32,46,78,0.387034669092128,0.033562344519043,0.001126430969615,8.6716636
Ge,32,47,79,0.500557786539751,0.043220706628418,0.00186802948146,8.6345089
Ge,32,48,80,0.369577418261645,0.031885553051758,0.001016688493416,8.6275707
Ge,32,49,81,0.59787036117789,0.051301215161132,0.002631814677009,8.5806587
Ge,32,50,82,0.54420508283664,0.046604399243163,0.002171970028816,8.5637567
Ge,32,51,83,0.540554318072207,0.04597061060791,0.002113297039664,8.5043462
Ge,32,52,84,0.653283180783377,0.055303847070313,0.003058515500777,8.4655244
Ge,32,53,85,0.770597011466365,0.064743780053711,0.004191757055643,8.4017689
Ge,32,54,86,0.973618385794667,0.081342213745117,0.006616555736956,8.35463
As,33,32,65,1.15293433708442,0.096803077490234,0.00937083581158,8.3962351
As,33,33,66,1.04931201468997,0.088859974328614,0.007896095037682,8.4684034
As,33,34,67,0.99037569277925,0.084484676879884,0.007137660627498,8.5305685
As,33,35,68,0.991572662154594,0.08485626685791,0.007200586025061,8.5577457
As,33,36,69,0.79075950800841,0.068098796533203,0.004637446089271,8.6118214
As,33,37,70,0.924845215727794,0.079736030615234,0.006357834578273,8.6215541
As,33,38,71,0.696313986925619,0.060328191223144,0.003639490656256,8.663935
As,33,39,72,0.984409291654522,0.08525357163086,0.007268171475818,8.6603786
As,33,40,73,0.771705422821246,0.067058190820312,0.004496800956093,8.6896099
As,33,41,74,0.891369104985652,0.077370856140137,0.005986249379858,8.680002
As,33,42,75,0.633981751155093,0.055161958422852,0.003042841657044,8.7008748
As,33,43,76,0.851386388080072,0.073924323742675,0.005464805640812,8.6828172
As,33,44,77,0.683390339179721,0.059427479699707,0.003531625343459,8.6959789
As,33,45,78,0.809247208817253,0.07019309942627,0.004927071207066,8.673876
As,33,46,79,0.566914906273484,0.049189036267089,0.002419561288885,8.6766172
As,33,47,80,0.543711170426547,0.047037988793946,0.002212572389779,8.6512824
As,33,48,81,0.370063313500948,0.032003286657714,0.001024210356896,8.6480571
As,33,49,82,0.477917079290135,0.041155424487304,0.00169376896473,8.6114153
As,33,50,83,0.439785833925348,0.037820060058595,0.001430356942836,8.599654
As,33,51,84,0.672673679412577,0.057499732421874,0.003306219228587,8.5479385
As,33,52,85,0.763672352530844,0.06499604013672,0.004224485233454,8.5109851
As,33,53,86,0.76821741888265,0.064966007629394,0.004220582147302,8.4567215
As,33,54,87,0.931550353952085,0.078379269018555,0.006143309811883,8.4138521
Se,34,33,67,1.27311889493813,0.106554123864747,0.011353781312584,8.3695344
Se,34,34,68,1.08484147298,0.091962534558105,0.008457107762351,8.4770482
Se,34,35,69,1.11034053104763,0.094420118786621,0.00891515883168,8.5037082
Se,34,36,70,0.695523215149491,0.059648306018067,0.003557920410825,8.5760338
Se,34,37,71,0.898619221035406,0.077155990881348,0.005953046928883,8.5860606
Se,34,38,72,0.488295086769277,0.042210620922852,0.001781736518693,8.6444902
Se,34,39,73,0.769506394860349,0.066497349890137,0.004421897542411,8.6415591
Se,34,40,74,0.498434443511076,0.043302566406251,0.001875112257368,8.6877155
Se,34,41,75,0.801089740253787,0.06952588881836,0.004833849215983,8.6789139
Se,34,42,76,0.417773564742094,0.036394252600097,0.00132454162232,8.7114781
Se,34,43,77,0.619739238700576,0.053884410571289,0.002903529702615,8.6946908
Se,34,44,78,0.337595894294246,0.029430959179688,0.000866181358236,8.7178072
Se,34,45,79,0.602014392405212,0.05234871715088,0.002740388187343,8.6955923
Se,34,46,80,0.410854958712829,0.035788812084961,0.001280839070453,8.7108142
Se,34,47,81,0.484776115152325,0.042107652392579,0.001773054390014,8.6859998
Se,34,48,82,0.191629532268821,0.016658733325196,0.000277513396,8.6931973
Se,34,49,83,0.275146601756852,0.023823722595214,0.000567569758294,8.658556
Se,34,50,84,0.09815564847075,0.008499094909668,7.22346142835472E-05,8.6587935
Se,34,51,85,0.305999547377816,0.026347492797852,0.000694190376733,8.6103045
Se,34,52,86,0.426239622539673,0.036579127404785,0.001338032561696,8.5818224
Se,34,53,87,0.724968339828019,0.061833216674804,0.003823346684353,8.529092
Se,34,54,88,0.908523462333525,0.077179109008789,0.005956614867391,8.4950045
Se,34,55,89,0.979645331128946,0.082635825708009,0.006828679690444,8.4352799
Se,34,56,90,1.10429838510107,0.092714321606446,0.008595945430943,8.3957672
Se,34,57,91,1.19232427725607,0.099378299328613,0.009876046377447,8.3348382
Br,35,34,69,1.36890044967462,0.114233409216309,0.013049271781181,8.3449026
Br,35,35,70,1.28929290710259,0.108491373132324,0.011770378044137,8.4147964
Br,35,36,71,1.17600547473941,0.099742468041992,0.009948559931108,8.4814629
Br,35,37,72,1.14444422761101,0.097407225744629,0.009488167627265,8.5113126
Br,35,38,73,0.912444854903239,0.078179007861328,0.006111957270182,8.5680803
Br,35,39,74,0.994292002536985,0.085345665527344,0.007283882624305,8.5835615
Br,35,40,75,0.744196699100388,0.064206684277345,0.004122498305891,8.6276497
