SYMBOL,Z,N,A,EPorc,MAE,MSE
Na,11,21,32,4.478665023642216,0.3124608189880371,0.0976317634026749
Na,11,22,33,5.925590345647613,0.40370249992908924,0.1629757084489963
Na,11,23,34,7.815764832040692,0.5094153698663453,0.25950401905606535
Mg,12,7,19,9.405108521189542,0.5215406732637407,0.2720046738683959
Mg,12,8,20,3.336589502093304,0.2206037377006087,0.048666009087478965
Mg,12,9,21,2.1713581077957267,0.15545792158220717,0.024167165382659672
Mg,12,10,22,0.3669373020197657,0.02848488636649016,0.0008113887513118569
Mg,12,11,23,0.251152243560612,0.02004439319276674,0.00040177769846623366
Mg,12,12,24,0.278314271845097,0.02309219168597565,0.0005332493168618429
Mg,12,13,25,0.3141630664154759,0.026120066409418996,0.0006822578692324586
Mg,12,14,26,0.6109200610665495,0.051613179382458796,0.0026639202859658697
Mg,12,15,27,0.35813170165879893,0.02987493624840276,0.0008925118158461293
Mg,12,16,28,0.3674014911561072,0.03071256812629919,0.0009432618409125689
Mg,12,17,29,0.013397937140930669,0.0010955939426420258,1.2003260871538985e-06
Mg,12,18,30,0.13335109459649416,0.010827542171716331,0.00011723566948029561
Mg,12,19,31,0.41891540513127573,0.03306248044973259,0.0010931276134889497
Mg,12,20,32,1.0993328005162737,0.08559762324773335,0.0073269531056609
Mg,12,21,33,1.8436319385518776,0.1388920487319858,0.019291001200968317
Mg,12,22,34,2.781806296458414,0.2057715054770215,0.04234191246627989
Mg,12,23,35,3.9977377949475734,0.2850992622474724,0.08128158933405304
Mg,12,24,36,5.282874016671368,0.3685549526864129,0.13583275314968407
Mg,12,25,37,6.711875595667557,0.4501236597239684,0.20261130904329888
Al,13,10,23,1.1399258399968768,0.08385981595883152,0.007032468732649093
Al,13,11,24,0.567970430859083,0.0436048614009783,0.0019013839377985274
Al,13,12,25,0.6550470126389533,0.052904618489172606,0.002798898657484904
Al,13,13,26,1.1654235359993397,0.09535673626647956,0.009092907151394937
Al,13,14,27,0.2365910600822625,0.01984442807128417,0.00039380132547637116
Al,13,15,28,0.789369489869322,0.06596044034409232,0.004350779690386562
Al,13,16,29,0.3504287034655386,0.02955360889647274,0.0008734157988056725
Al,13,17,30,0.642693405877201,0.05343479661370765,0.0028552774891483024
Al,13,18,31,0.22461947608485594,0.01865762587778974,0.0003481070033955694
Al,13,19,32,0.6551883180811845,0.05327515228607993,0.0028382418511050077
Al,13,20,33,0.8096800150057228,0.06531225796784135,0.004265691040857856
Al,13,21,34,0.9693884774805496,0.0761637881147621,0.005800922619990376
Al,13,22,35,1.4168834681404165,0.10986857153637164,0.012071103011442812
Al,13,23,36,2.088699262997141,0.15716205520309856,0.0246999115956618
Al,13,24,37,2.9137423948868966,0.21553196153176213,0.04645402644172899
Si,14,10,24,2.3158549199355583,0.16478131611370994,0.027152882140166403
Si,14,11,25,0.65053109885828,0.04888956753443274,0.00239018981370386
Si,14,12,26,0.02081718545450286,0.001660884638563509,2.758537782616238e-06
Si,14,13,27,1.0904161265276646,0.08892606587811613,0.00790784519255905
Si,14,14,28,0.3428640318914006,0.02886121860461266,0.0008329699393432399
Si,14,15,29,0.25225673486653943,0.021310399678117875,0.00045413313444112643
Si,14,16,30,0.5752949739272061,0.049329042471967455,0.002433354431201169
Si,14,17,31,0.23104929423432616,0.019657504297725836,0.00038641747521510973
Si,14,18,32,0.16847271760041957,0.014390646309051291,0.00020709070119221155
Si,14,19,33,0.20225546604992023,0.017012352490169746,0.00028942013724978476
Si,14,20,34,0.14512146109860105,0.012163435490915475,0.00014794916294166217
Si,14,21,35,0.853316564893444,0.07005233276009193,0.004907329325130649
Si,14,22,36,1.2375070478341699,0.10068371662827502,0.010137210794082785
Si,14,23,37,1.4783073157709068,0.11733971817124988,0.013768609460508351
Si,14,24,38,1.9415828560897792,0.15211037474944877,0.023137566106417744
Si,14,25,39,2.4242633386440886,0.18472441116598404,0.03412310808061953
Si,14,26,40,3.1924266768421825,0.2393328499159333,0.05728021304888265
P,15,12,27,0.5369465587132535,0.0410477480758864,0.0016849176221014359
P,15,13,28,0.8441718926633318,0.06665789003694655,0.004443274304177658
P,15,14,29,0.8610525035229938,0.07078163096042722,0.005010039281418109
P,15,15,30,0.9712687129511369,0.08077499723073522,0.006524600177625283
P,15,16,31,0.20437650322857787,0.017366284410707422,0.00030158783423357965
P,15,17,32,0.5836192452481891,0.049535576108601376,0.0024537733004110396
P,15,18,33,0.08445108393639147,0.0072360075309081395,5.235980498735931e-05
P,15,19,34,0.7753643031604718,0.0658036991934523,0.004330126827542355
P,15,20,35,0.24983938811607817,0.021228968465022646,0.00045066910208892597
P,15,21,36,0.5173825429903265,0.0432883880592172,0.0018738845407653781
P,15,22,37,0.46793979850470985,0.0389673970191442,0.0015184580304476083
P,15,23,38,1.261890511064244,0.10302762782329289,0.010614692094894955
P,15,24,39,1.6510252968508035,0.1335731048359836,0.01784177433552467
P,15,25,40,1.9468346908348686,0.15391887659269443,0.023691020571557097
P,15,26,41,2.343509778857883,0.18297123863344744,0.03347847416705797
P,15,27,42,2.6814908593919844,0.20406417392142817,0.04164218707823489
S,16,12,28,1.2168242200891959,0.09052819841638993,0.008195354708517264
S,16,13,29,0.6542734071288564,0.0507123398222582,0.002571741410248195
S,16,14,30,0.48138871688660906,0.03910832933821595,0.0015294614236263627
S,16,15,31,0.6617896554412185,0.05475748458832008,0.0029983821184401114
S,16,16,32,0.4471436332383722,0.03800311444746285,0.0014442367077069594
S,16,17,33,0.2648578011220025,0.022611755499719166,0.0005112914867790799
S,16,18,34,0.41415054988499916,0.035852545809202496,0.0012854050410009636
S,16,19,35,0.07329832298812097,0.006316207075231617,3.989447181720594e-05
S,16,20,36,0.14193548747913937,0.012293349008578147,0.00015112642984670932
S,16,21,37,0.2598799105739616,0.022264134427977922,0.0004956916818270718
S,16,22,38,0.12864357008206206,0.011007914727446888,0.00012117418664674209
S,16,23,39,0.2635714154649268,0.022206164101046255,0.0004931137240825954
S,16,24,40,0.3340807837842516,0.027982201691342468,0.0007830036114949692
S,16,25,41,1.0577108503707051,0.08692629497716453,0.007556180758457019
S,16,26,42,1.4824669342324994,0.12068956440080392,0.014565970955255796
S,16,27,43,2.400739506757003,0.1912542193478597,0.036578176418359226
S,16,28,44,2.987875545697446,0.23512742376403395,0.0552849054059116
Cl,17,13,30,1.2763442803514558,0.09461789747284577,0.008952546522181954
Cl,17,14,31,0.7922319391621626,0.062101299837888035,0.0038565714415552724
Cl,17,15,32,0.9647311874413809,0.07762024521024102,0.006024902466497945
Cl,17,16,33,0.57952009528771,0.048206963950317316,0.0023239113733071934
Cl,17,17,34,0.9538010135463805,0.0801913347918699,0.006430650175701765
Cl,17,18,35,0.41599147314705454,0.0356490171576187,0.0012708524243041925
Cl,17,19,36,0.6068084281597025,0.05203273777216566,0.002707405800066955
Cl,17,20,37,0.0384748003998506,0.003330524924512801,1.1092396272801e-05
Cl,17,21,38,0.6898320070132216,0.05933672551714331,0.0035208469950968055
Cl,17,22,39,0.364448215421168,0.03143070260863645,0.0009878890664725463
Cl,17,23,40,0.5221694308043239,0.04452397646333672,0.0019823844801077624
Cl,17,24,41,0.2589909254869413,0.02202973278935083,0.00048530912677019917
Cl,17,25,42,0.6124483376191233,0.05131290055264337,0.0026330137631254682
Cl,17,26,43,0.7278404980517902,0.06059853564276807,0.003672182522047832
Cl,17,27,44,1.3567622234223344,0.11094343586383282,0.012308445961272386
Cl,17,28,45,1.8861115791017977,0.15280014529355412,0.023347884401731252
Cl,17,29,46,2.621733085171178,0.20812048721848697,0.0433141372000604
Ar,18,14,32,1.0081709440594373,0.0772067390744029,0.005960880558502931
Ar,18,15,33,1.068971434114188,0.0845728566375854,0.007152568079841573
Ar,18,16,34,0.1958756203133897,0.016106934837162967,0.00025943334984861405
Ar,18,17,35,0.5948684469448087,0.049699047882104,0.002469995360387666
Ar,18,18,36,0.6334313968221866,0.054171332680150286,0.0029345332843435184
Ar,18,19,37,0.3406519473365483,0.02928012916675371,0.0008573259640217813
Ar,18,20,38,0.5084112109364474,0.04427497371660749,0.001960273297606284
Ar,18,21,39,0.17776412381305776,0.015443381264784506,0.00023849802488949709
Ar,18,22,40,0.49586422923164974,0.04332928768409161,0.0018774271712107729
Ar,18,23,41,0.16861909841192801,0.014620129340517707,0.0002137481819334667
Ar,18,24,42,0.13612552514575102,0.011808036163468927,0.00013942971803778998
Ar,18,25,43,0.26081717042439234,0.022359565618124577,0.0004999501746312188
Ar,18,26,44,0.22741971869201347,0.0194259326327213,0.0003773668586510263
Ar,18,27,45,0.60903447911283,0.05125670670047988,0.002627249981779019
Ar,18,28,46,0.8918738187081231,0.07455230626534792,0.005558046369482235
Ar,18,29,47,1.339767078839562,0.11007521660824438,0.012116553311351919
Ar,18,30,48,1.7605151296838335,0.14330106761021533,0.020535195978227505
K,19,16,35,0.7810288923844101,0.062264059258451354,0.003876813075339942
K,19,17,36,0.6236545431783782,0.05081816189809807,0.0025824855787013063
K,19,18,37,0.6928078015625951,0.0580843779517739,0.003373794962044518
K,19,19,38,1.1175210697935223,0.09462854249878028,0.008954561055443466
K,19,20,39,0.24865379036435406,0.021422131169750003,0.0004589077038539746
K,19,21,40,0.3226524656625157,0.02784691560305852,0.0007754507086038641
K,19,22,41,0.25784933010583927,0.022463579517291166,0.0005046124047296632
K,19,23,42,0.21880141857579521,0.01898449632193433,0.0003604111005975381
K,19,24,43,0.018408328721959074,0.0016029495151332895,2.569447148066048e-06
K,19,25,44,0.40778137390021585,0.0352115221791891,0.001239851294175526
K,19,26,45,0.09557528898184398,0.00824627005097156,6.80009697535505e-05
K,19,27,46,0.4870632852254646,0.04153449391434272,0.0017251141847205722
K,19,28,47,0.590948146891673,0.05018228343715414,0.002518261570966875
K,19,29,48,0.9428151092088468,0.07892406364871185,0.006229007822825919
K,19,30,49,1.125691669770825,0.09358508921394204,0.008758168923181492
K,19,31,50,1.5998559338047602,0.1308407347320646,0.017119297865226493
K,19,32,51,1.998257490058814,0.16194472780347802,0.026226094863342587
K,19,33,52,2.631661319763308,0.20944789062083835,0.043868418885518665
K,19,34,53,3.2114139739981993,0.2528191277206746,0.06391751134144277
Ca,20,16,36,0.964441427547306,0.0753081694093014,0.00567132037978004
Ca,20,17,37,0.3287754278350831,0.026374839228397562,0.0006956321443238189
Ca,20,18,38,0.02323659761197222,0.0019261068090674627,3.709887439936043e-06
Ca,20,19,39,0.5749618847401742,0.04833827506848998,0.0023365888365969997
Ca,20,20,40,0.46762462478286015,0.04013932569832512,0.0016111654675162236
Ca,20,21,41,0.25881947994730886,0.02233656672618345,0.0004989222131132456
Ca,20,22,42,0.4441274335206494,0.03880634012994655,0.0015059320342810999
Ca,20,23,43,0.2905954222984041,0.025370011038742035,0.0006436374601058927
Ca,20,24,44,0.6316621422241337,0.05549179148367145,0.003079338922067271
Ca,20,25,45,0.10970226182627713,0.009584970196959475,9.187165367660135e-05
Ca,20,26,46,0.2597605155030809,0.022732674148837617,0.0005167744739572301
Ca,20,27,47,0.12446078369692055,0.010794752298378896,0.00011652667718335646
Ca,20,28,48,0.06809232808476261,0.005894186629642917,3.4741436025061324e-05
Ca,20,29,49,0.3259014695032997,0.027881769454207728,0.0007773930678975911
Ca,20,30,50,0.4129947932575615,0.03516344168242824,0.001236467630953532
Ca,20,31,51,1.021312880584849,0.08575504188655181,0.007353927208964255
Ca,20,32,52,1.3363113829450675,0.11141040332101326,0.012412277968150844
Ca,20,33,53,1.822869124620001,0.14960619470991077,0.022382013495579733
Ca,20,34,54,2.2163135982904576,0.1802702506781948,0.032497363279579194
Ca,20,35,55,2.7656813104136453,0.22111806145659685,0.048893197102323344
Ca,20,36,56,3.3163369727574747,0.2623585914252331,0.06883203049463239
Sc,21,18,39,0.5817660716023114,0.04691058021659167,0.0022006025362572815
Sc,21,19,40,0.6953849881414347,0.05714525474184029,0.00326558013950982
Sc,21,20,41,0.45432110140284154,0.03827799910121321,0.0014652052151924795
Sc,21,21,42,0.859909031886363,0.07313435444829963,0.005348633800569524
Sc,21,22,43,0.36341402133074263,0.0314016275072575,0.000986062210104551
Sc,21,23,44,0.3084003747877403,0.026717919576848104,0.0007138472265149231
Sc,21,24,45,0.2249305877077986,0.019667319524273807,0.0003868034572698817
Sc,21,25,46,0.08307675425006515,0.007246739158668802,5.251522843378382e-05
Sc,21,26,47,0.13750967436898853,0.012046078895483703,0.00014510801675621785
Sc,21,27,48,0.37072177839338993,0.032275899306968725,0.0010417336760735843
Sc,21,28,49,0.1724848337183348,0.01502322347856655,0.00022569724368695323
Sc,21,29,50,0.2363665033971727,0.02040009747838667,0.00041616397712767813
Sc,21,30,51,0.10762607163965128,0.009264657624040495,8.583388089069168e-05
Sc,21,31,52,0.4761579867757331,0.04052058298775307,0.0016419176456673838
Sc,21,32,53,0.5876188166337812,0.04975381048904204,0.0024754416581795097
Sc,21,33,54,1.1413584158820311,0.09535354116051131,0.009092297811849325
Sc,21,34,55,1.4512434677668529,0.1203908475838702,0.014493956181962664
Sc,21,35,56,1.9363178525573725,0.15824481794303047,0.02504142240582286
Sc,21,36,57,2.302495516231653,0.18653838399740685,0.03479656870436401
Sc,21,37,58,2.7567189434001897,0.2197284378933535,0.048280586419053306
Sc,21,38,59,3.2615747961650636,0.25735230787662644,0.06623021036942592
Ti,22,18,40,0.9037018946281984,0.07150508819479384,0.005112977637745246
Ti,22,19,41,0.6298277964892376,0.05099929793006375,0.0026009283893594043
Ti,22,20,42,0.30759919138979086,0.025626048985744276,0.0006566943866197653
Ti,22,21,43,0.5831903057459242,0.04921466692853116,0.0024220834408862587
Ti,22,22,44,0.6458252878781453,0.055533591319639086,0.0030839797648566938
Ti,22,23,45,0.4687454748467282,0.04053450801873737,0.001643046340321084
Ti,22,24,46,0.16723720309381765,0.014633058897851825,0.00021412641270800045
Ti,22,25,47,0.12918167307558473,0.01130686206094289,0.0001278451296651897
Ti,22,26,48,0.4998224138510762,0.04403422439114202,0.0019390129177294466
Ti,22,27,49,0.09430298635935642,0.008277330024014873,6.851419232645805e-05
Ti,22,28,50,0.32373640890353583,0.028486068579324453,0.0008114561031059758
Ti,22,29,51,0.2260694525090192,0.019756709476395073,0.0003903275693346789
Ti,22,30,52,0.08716326903754411,0.007611984524658055,5.794230840363372e-05
Ti,22,31,53,0.07418865507946831,0.006418827780239056,4.120135007236864e-05
Ti,22,32,54,0.012699248462722074,0.001095156206837089,1.1993671173738009e-06
Ti,22,33,55,0.366397819079805,0.03124159682787564,0.0009760373723555292
Ti,22,34,56,0.5100590340305843,0.04325861256873331,0.0018713075613717718
Ti,22,35,57,1.0228238879379485,0.08562852084311601,0.007332243581779953
Ti,22,36,58,1.3382440540256848,0.11124275601124012,0.0123749507649763
Ti,22,38,60,2.44901744615519,0.1989665623296819,0.03958769292529119
V,23,20,43,0.46293652573894967,0.037612526109354505,0.0014147021203268744
V,23,21,44,0.7954286257090292,0.06572252338151685,0.004319450079634029
V,23,22,45,0.564523530461859,0.04769325718305062,0.0022746467807286093
V,23,23,46,0.8117742850508903,0.06919975072246487,0.004788605500051277
V,23,24,47,0.556097594577628,0.04810666397144381,0.0023142511184614098
V,23,25,48,0.4959665552454072,0.04304353951731876,0.001852746294178982
V,23,26,49,0.010518688323039302,0.0009212023912894551,8.486138457174104e-07
V,23,27,50,0.19136282610450572,0.016740566747618146,0.0002802465750314584
V,23,28,51,0.023101561114792748,0.002030544194566275,4.1231097260868025e-06
V,23,29,52,0.34286750004499766,0.03000258697539593,0.0009001552252161974
V,23,30,53,0.22042574259229902,0.019314190614263538,0.00037303795908410575
V,23,31,54,0.37742770886092303,0.032836413408762866,0.0010782300455511817
V,23,32,55,0.13088620998128755,0.0113714200284587,0.00012930919346363168
V,23,33,56,0.28552301365679383,0.02457762030407551,0.0006040594198113047
V,23,34,57,0.25694064665035793,0.022037726772747845,0.00048566140131028716
V,23,35,58,0.5790470612901218,0.04912060146231312,0.0024128334880193975
V,23,36,59,0.7303655256862656,0.061620981235652295,0.0037971453284446123
V,23,37,60,1.192315859077493,0.09934849132360313,0.009870122728276046
V,23,38,61,1.495752729428029,0.1237657471434197,0.015317960165968902
V,23,39,62,2.0773525344972876,0.16954966996754806,0.028747090586104466
V,23,40,63,2.512261729054475,0.20335524461820143,0.04135335551372854
Cr,24,20,44,0.6620522761518104,0.052853796130549746,0.0027935237654097152
Cr,24,21,45,0.9202479013262861,0.074969099477455,0.005620365876460544
Cr,24,22,46,0.41664939588028793,0.03480906064867462,0.0012116707032431078
Cr,24,23,47,0.5879876141702476,0.04971081084717888,0.002471164715083997
Cr,24,24,48,0.8014001915945165,0.06892955356888741,0.00475128335520612
Cr,24,25,49,0.6443417115383586,0.05574233299254239,0.0031072076874514797
Cr,24,26,50,0.23871779155181125,0.020885418734076566,0.0004362007156977164
Cr,24,27,51,0.18902582325715478,0.016557620732246647,0.000274154804312924
Cr,24,28,52,0.22153392864283417,0.01953559999520671,0.00038163966717272036
Cr,24,29,53,0.10349078392742662,0.009104686283595953,8.289531232270028e-05
Cr,24,30,54,0.14754864922674732,0.01302133667344485,0.0001695552087631998
Cr,24,31,55,0.26002938792368474,0.02282980143854907,0.0005211998337235771
Cr,24,32,56,0.24548160481976405,0.0215582766526925,0.0004647592922340265
Cr,24,33,57,0.26510634704835906,0.023109751786300592,0.0005340606276244234
Cr,24,34,58,0.08744458205965369,0.007607007549166767,5.786656385308018e-05
Cr,24,35,59,0.24310332710694152,0.020953243587891635,0.0004390384168535219
Cr,24,36,60,0.25314921778832317,0.02173249788664755,0.00047230146439314027
Cr,24,37,61,0.5537134115185862,0.04702547669238655,0.0022113954581461904
Cr,24,38,62,0.720644410859213,0.060861866334132486,0.003704166773673809
Cr,24,39,63,1.1433412196451571,0.09540176367253217,0.009101496511829678
Cr,24,40,64,1.4441559689290366,0.11966882904052945,0.014320628643931464
Mn,25,21,46,1.1095159667121335,0.08800925889137279,0.00774562965060868
Mn,25,22,47,0.8108512360299658,0.06619463496274669,0.004381729697851286
Mn,25,23,48,0.6744984968193446,0.05590624453366644,0.0031255081778581084
Mn,25,24,49,0.6489249392700799,0.05488105384517716,0.003011930071157235
Mn,25,25,50,0.9259778589739002,0.07898956868722173,0.006239351961393321
Mn,25,26,51,0.7640040891242365,0.0660760138271499,0.004366039603285704
Mn,25,27,52,0.8020291254448422,0.06962039641921614,0.004846999597568803
Mn,25,28,53,0.3788654984915954,0.033181481475246244,0.0011010107128921096
Mn,25,29,54,0.4753319385931946,0.04162502622514097,0.0017326428082436735
Mn,25,30,55,0.12883060732116633,0.011339321014199655,0.00012858020106306989
Mn,25,31,56,0.457818390519064,0.04017049346202484,0.00161366854498258
Mn,25,32,57,0.24984485781876092,0.021967230771471336,0.00048255922776707714
Mn,25,33,58,0.7645599732623537,0.06685261662838471,0.00446927235006178
Mn,25,34,59,0.4667172426335148,0.04079256320014224,0.0016640332124375989
Mn,25,35,60,0.45174936930043597,0.03918999240052479,0.0015358555043531905
Mn,25,36,61,0.3118775913438439,0.026989849242594843,0.0007284519621379974
Mn,25,37,62,0.4509077276209162,0.03866783449265476,0.0014952014243513414
Mn,25,38,63,0.4766086426851457,0.04070307213099866,0.0016567400809012801
Mn,25,39,64,0.7437397229689152,0.06285521545410333,0.00395077810978175
Mn,25,40,65,0.9090973957614318,0.07640341922502714,0.005837482469275246
Mn,25,41,66,1.2849312740667274,0.10674209574309046,0.011393875003627091
Fe,26,22,48,1.1671630555659953,0.09371930758979552,0.008783308615110704
Fe,26,23,49,0.754322671573254,0.0616756446733131,0.003803885145868775
Fe,26,24,50,0.49884214308573505,0.04172211748982235,0.0017407350878345402
Fe,26,25,51,0.7433111281719867,0.06286355568340163,0.0039518266331601375
Fe,26,26,52,1.0593485344700346,0.09103090670184599,0.00828662597496019
Fe,26,27,53,0.895819343620265,0.0774330573293529,0.005995878367370854
Fe,26,28,54,0.3412429884732142,0.029817019901116737,0.0008890546757835915
Fe,26,29,55,0.3658961685777996,0.032030937312539365,0.0010259809451198265
Fe,26,30,56,0.20429934267495353,0.018006736696424497,0.0003242425664543606
Fe,26,31,57,0.016718860674919712,0.0014716825881198048,2.165849640175007e-06
Fe,26,32,58,0.2973986798331246,0.026273522189331544,0.000690297968233297
Fe,26,33,59,0.09255690737898387,0.00814569971595347,6.635242386248444e-05
Fe,26,34,60,0.0261095557379679,0.002300218841671864,5.2910067195822515e-06
Fe,26,35,61,0.491985190479845,0.043089063463481736,0.0018566673901599566
Fe,26,36,62,0.3915090778654094,0.03425190400734124,0.0011731929281281188
Fe,26,37,63,0.45261023489207325,0.039298270640571786,0.0015443540753396264
Fe,26,38,64,0.35508010697358205,0.030742207336427185,0.0009450833119158774
Fe,26,39,65,0.48579339592469284,0.041681954650677255,0.0017373853435011153
Fe,26,40,66,0.5335762902830733,0.0455832379804626,0.002077831584783488
Fe,26,41,67,0.776872568622502,0.06569352750244661,0.00431563955571471
Co,27,23,50,1.2661704402087974,0.10101078127571217,0.010203177933929764
Co,27,24,51,0.7442594840516032,0.06091919344455832,0.0037111481299355173
Co,27,25,52,0.730072631410609,0.060596240323114614,0.0036719043412966616
Co,27,26,53,0.8678496772664887,0.07337415383615031,0.005383766451171052
Co,27,27,54,1.153567283616681,0.09834577578884662,0.009671891615510091
Co,27,28,55,0.8639107338394738,0.07461450445954654,0.00556732427574369
Co,27,29,56,0.8378152547475854,0.07265248862537632,0.005278384103460436
Co,27,30,57,0.3347011811816443,0.029278670590743516,0.0008572405515612693
Co,27,31,58,0.3615902852356633,0.03165155706100187,0.001001821064385857
Co,27,32,59,0.06288663992012122,0.0055342523822492495,3.0627949430431494e-05
Co,27,33,60,0.23137232793614226,0.020320113836204357,0.00041290702631630375
Co,27,34,61,0.04500605688863832,0.003962960051694608,1.5705052371327333e-05
Co,27,35,62,0.3868062458136605,0.03391607191309376,0.0011502999340141473
Co,27,36,63,0.33502370853616337,0.029386402475175544,0.0008635606504330033
Co,27,37,64,0.6579829780685115,0.05736739471435648,0.0032910179763127757
Co,27,38,65,0.5985612871054476,0.05210831286835749,0.0027152762699866307
Co,27,39,66,0.6469496318209395,0.05589772133190962,0.003124555250099824
Co,27,40,67,0.5704274336220383,0.049134865786433224,0.002414235035850806
Co,27,41,68,0.6800874720969398,0.058066639063804715,0.0033717345721661716
Co,27,42,69,0.7334943690340988,0.06235114213081516,0.0038876649250171136
Co,27,43,70,0.9438688526857465,0.07944377580712825,0.006311313514493255
Co,27,44,71,1.108646577394962,0.09279595227616966,0.008611088758841156
Ni,28,24,52,0.8199397668501578,0.06606522721689068,0.004364614247219393
Ni,28,25,53,0.5743645683409733,0.047044848205109346,0.00221321774264178
Ni,28,26,54,0.5194518929174963,0.043435261025740246,0.0018866219003741897
Ni,28,27,55,0.7455839048986491,0.06300111712074674,0.003969140758462048
Ni,28,28,56,0.9936954771243435,0.08522622358339405,0.0072635091862866714
Ni,28,29,57,0.789396154788685,0.06810811207670042,0.004638714930652386
Ni,28,30,58,0.1770295436925231,0.01543383891489114,0.00023820338365080813
Ni,28,31,59,0.21799871481652322,0.019051260372329182,0.0003629505217742802
Ni,28,32,60,0.2595021597187573,0.022834613673145654,0.0005214195816018104
Ni,28,33,61,0.12398565034737813,0.010905227345411106,0.00011892398345510216
Ni,28,34,62,0.4247593233958879,0.037509799999311255,0.0014069850959883307
Ni,28,35,63,0.14379525328559414,0.012663628251418757,0.0001603674804901313
Ni,28,36,64,0.32391992623131005,0.02857392517089785,0.0008164691996720698
Ni,28,37,65,0.14671626086742137,0.012882498455700997,0.00016595876646113857
Ni,28,38,66,0.1457183638594679,0.012791097437142795,0.000163612173646481
Ni,28,39,67,0.45348239794289663,0.03956017451447025,0.0015650074076153412
Ni,28,40,68,0.4374667199495687,0.038089289659806624,0.0014507939867886518
Ni,28,41,69,0.7380243084065888,0.06377564485463516,0.004067332876624552
Ni,28,42,70,0.7297394124016812,0.06285038523221509,0.003950170923837841
Ni,28,43,71,0.8472437151187266,0.07234064543163043,0.005233168981464874
Ni,28,44,72,0.9130402054816628,0.07760719803145122,0.006022877186292886
Ni,28,45,73,1.1001814176705365,0.09261609639463941,0.00857774131138114
Cu,29,26,55,0.8429704836752202,0.069067301175048,0.004770292091604787
Cu,29,27,56,0.894704675141025,0.07425978133123223,0.005514515123362427
Cu,29,28,57,0.7776089285068798,0.06565383181406048,0.0043104256318689405
Cu,29,29,58,1.216821081015981,0.10356972225967809,0.01072668736894686
Cu,29,30,59,0.7614737420578283,0.06561729535273741,0.004305629449408375
Cu,29,31,60,0.6493291417119393,0.056194246560819394,0.003157793346538162
Cu,29,32,61,0.18298071894178936,0.01597182579131129,0.0002550992191079965
Cu,29,33,62,0.3003029661444494,0.02624603475571341,0.0006888543403981163
Cu,29,34,63,0.13539159219895783,0.01189874231558008,0.000141580068692576
Cu,29,35,64,0.0728932744327654,0.006398701171876908,4.0943376686978916e-05
Cu,29,36,65,0.21069558782786943,0.0185518698128746,0.00034417187355384785
Cu,29,37,66,0.11404375445009278,0.010009857808309874,0.00010019725334258216
Cu,29,38,67,0.0012017878909749264,0.00010558903805168995,1.1149044956681229e-08
Cu,29,39,68,0.4239234626973758,0.037066184719208195,0.001373902049638463
Cu,29,40,69,0.2871702316512547,0.02509083500738818,0.0006295500013679761
Cu,29,41,70,0.5979292306869913,0.05191763063320742,0.002695440370566158
Cu,29,42,71,0.6068842562454724,0.052580048897898024,0.002764661542105347
Cu,29,43,72,0.8245015189137003,0.07090503965933515,0.00502752464909189
Cu,29,44,73,0.8267557888929155,0.07085480061399707,0.00502040277004928
Cu,29,45,74,0.9451965280946624,0.0803228508803926,0.006451760373553785
Cu,29,46,75,1.010367491018605,0.085473873254994,0.007305783009210779
Cu,29,47,76,1.1652298618590693,0.09765724245336926,0.009536937003596148
Cu,29,48,77,1.3211767107958685,0.11012405529963942,0.012127307555638041
Cu,29,49,78,1.545992181039223,0.12756450840664435,0.016272703805028838
Cu,29,50,79,1.8643143257851305,0.15286626995937524,0.02336809649129259
Zn,30,28,58,0.6143923118904412,0.05130533140138205,0.0026322370302056387
Zn,30,29,59,1.005312357713325,0.0847911795243057,0.007189544125123039
Zn,30,30,60,0.9767252562002233,0.08354335300404081,0.0069794918311577745
Zn,30,31,61,0.7092531545371997,0.06102984791804822,0.0037246423369000944
Zn,30,32,62,0.13274411788656307,0.01153801987813452,0.0001331259027082273
Zn,30,33,63,0.13752885114995,0.011987685648906066,0.00014370460721698845
Zn,30,34,64,0.28866737677725196,0.02533584289550639,0.0006419049352257816
Zn,30,35,65,0.13420627144294758,0.01178211798717399,0.00013881830426368887
Zn,30,36,66,0.45299141655432845,0.039940200248381075,0.0015952195958807798
Zn,30,37,67,0.2467534457303757,0.02171617700736128,0.0004715923438150468
Zn,30,38,68,0.4768176737402186,0.042054207981475855,0.0017685564089492275
Zn,30,39,69,0.11081839563491101,0.009738901424594104,9.484620095796107e-05
Zn,30,40,70,0.16170062031469246,0.01421560043339909,0.00020208329568205638
Zn,30,41,71,0.20265450485675818,0.017726084366874062,0.000314214066981537
Zn,30,42,72,0.1101054720562284,0.009619645817524614,9.25375856546188e-05
Zn,30,43,73,0.42643509841629407,0.03702237701473088,0.0013706563998208733
Zn,30,44,74,0.46337056532989923,0.04012986902184501,0.0016104063877104358
Zn,30,45,75,0.8135321619890572,0.06993758525708316,0.004891265831591775
Zn,30,46,76,0.8313981625461714,0.07121724383156725,0.005071895818964903
Zn,30,47,77,1.031850726762779,0.08765723085177513,0.007683790120601397
Zn,30,48,78,1.1421977015770974,0.09658916409481755,0.009329466620535591
Zn,30,49,79,1.2739012209518108,0.10674982214908901,0.011395524528862135
Zn,30,50,80,1.5082594074654003,0.12570496150564026,0.015801737347134498
Zn,30,51,81,1.6217935799024488,0.13384682070137544,0.017914971411866144
